,id,alias,name,image_url,is_closed,url,review_count,categories,rating,transactions,price,phone,display_phone,distance,coordinates_latitude,coordinates_longitude,location_address1,location_address2,location_address3,location_city,location_zip_code,location_country,location_state,location_display_address
395,kWQxKQrcn3PNHzxsdPALcw,jimbos-santiago-3,Jimbo's,https://s3-media4.fl.yelpcdn.com/bphoto/Xy6cPUzV-mMm_UUnQ-QsfA/o.jpg,False,https://www.yelp.com/biz/jimbos-santiago-3?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,3,"[{'alias': 'australian', 'title': 'Australian'}]",4.5,[],,+56951266916,+56 9 5126 6916,1699.4587592292598,-33.4286,-70.6258,Los Pinones 29,,,Santiago,,CL,RM,"['Los Pinones 29', 'RM Santiago', 'Chile']"
396,UM5worQv4JLdzJ6L6I9iew,los-hijos-del-inca-santiago,Los Hijos del Inca,https://s3-media1.fl.yelpcdn.com/bphoto/DK23XWDP49zLZzAhnl8v_A/o.jpg,False,https://www.yelp.com/biz/los-hijos-del-inca-santiago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,1,"[{'alias': 'peruvian', 'title': 'Peruvian'}]",5.0,[],$$,+56968057542,+56 9 6805 7542,3664.840695871318,-33.4392624,-70.6647409,Brasil 454,,,Santiago,8320000,CL,RM,"['Brasil 454', 'RM 8320000 Santiago', 'Chile']"
397,UdUg_B-fb280vwdK9QGdqQ,punto-sabroso-santiago-2,Punto Sabroso,https://s3-media1.fl.yelpcdn.com/bphoto/zlRICEldMHjkwTOP1TIYtA/o.jpg,False,https://www.yelp.com/biz/punto-sabroso-santiago-2?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,1,"[{'alias': 'colombian', 'title': 'Colombian'}]",5.0,[],,,,3014.800691421763,-33.4627,-70.64902,San Diego 1317,,,Santiago,,CL,RM,"['San Diego 1317', 'RM Santiago', 'Chile']"
398,aDwtP1TWsOlqRClj0lVNbg,tio-tomate-santiago,Tio Tomate,https://s3-media4.fl.yelpcdn.com/bphoto/w_Q3cO3JGKIscyfbnTzDrw/o.jpg,False,https://www.yelp.com/biz/tio-tomate-santiago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,5,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'pizza', 'title': 'Pizza'}]",4.0,[],,+56229860553,+56 2 2986 0553,5689.417213391033,-33.401149816575,-70.5920872933411,El Mañio 1620,,,Santiago,7630420,CL,RM,"['El Mañio 1620', 'RM 7630420 Santiago', 'Chile']"
399,0ty4B6C09bLFfPqZ_t0mLQ,aligot-santiago,Aligot,https://s3-media4.fl.yelpcdn.com/bphoto/brolsmZY-stvHh36E0FKjA/o.jpg,False,https://www.yelp.com/biz/aligot-santiago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,1,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'chilean', 'title': 'Chilean'}]",5.0,[],,+56413248475,+56 41 324 8475,4001.3947903998555,-33.4138586783338,-70.6020337343216,Isidora Goyenechea 2890,,,Santiago,,CL,RM,"['Isidora Goyenechea 2890', 'RM Santiago', 'Chile']"
400,z48sXo2OgnYK9NZa0w0H0w,de-botto-al-cafe-santiago,De Botto Al Cafe,https://s3-media3.fl.yelpcdn.com/bphoto/RvlxT1kHWZX0XOgx3cBjDw/o.jpg,False,https://www.yelp.com/biz/de-botto-al-cafe-santiago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,2,"[{'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'mideastern', 'title': 'Middle Eastern'}]",5.0,[],,+56229214338,+56 2 2921 4338,4599.87821834205,-33.47876,-70.5987899,Av. Macul 2620,,,Santiago,7810000,CL,RM,"['Av. Macul 2620', 'RM 7810000 Santiago', 'Chile']"
401,3NKhH6CBleN-ukcXVedXug,de-pablo-a-violeta-santiago,De Pablo a Violeta,https://s3-media1.fl.yelpcdn.com/bphoto/NSW-rw39cGQgsx4roSA9KA/o.jpg,False,https://www.yelp.com/biz/de-pablo-a-violeta-santiago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,1,"[{'alias': 'chilean', 'title': 'Chilean'}, {'alias': 'theater', 'title': 'Performing Arts'}]",5.0,[],$$$$,+56988071819,+56 9 8807 1819,1821.7548080450263,-33.4312791,-70.6380675,Purísima 251,,,Santiago,8420438,CL,RM,"['Purísima 251', 'RM 8420438 Santiago', 'Chile']"
402,5koc7Q_P0LIJ8GAXoRznBw,comida-china-chun-he-lou-santiago,Comida China Chun-He-Lou,https://s3-media1.fl.yelpcdn.com/bphoto/m0vDk-gOBxktUjSDLLKIRw/o.jpg,False,https://www.yelp.com/biz/comida-china-chun-he-lou-santiago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,1,"[{'alias': 'chinese', 'title': 'Chinese'}]",5.0,[],,+56226335525,+56 2 2633 5525,1950.9181764613688,-33.4414667,-70.6464593,Enrique Mac Iver 108,,,Santiago,,CL,RM,"['Enrique Mac Iver 108', 'RM Santiago', 'Chile']"
403,YCJF0jBzdiFtwEvC8uBqqg,il-siciliano-santiago,Il Siciliano,https://s3-media3.fl.yelpcdn.com/bphoto/HpH5k3S-2wzSnuOH_lZgvQ/o.jpg,False,https://www.yelp.com/biz/il-siciliano-santiago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,5,"[{'alias': 'italian', 'title': 'Italian'}]",4.0,[],$$$,+56227372265,+56 2 2737 2265,1312.9996546313243,-33.4345277,-70.6341482,Dardignac 0102,,,Santiago,7500000,CL,RM,"['Dardignac 0102', 'RM 7500000 Santiago', 'Chile']"
404,fEdZ_gYFVgUsq-Uxa4zGRg,guria-santiago,Guria,https://s3-media3.fl.yelpcdn.com/bphoto/ThuDPStuunOZBsfu43CB0g/o.jpg,False,https://www.yelp.com/biz/guria-santiago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,3,"[{'alias': 'spanish', 'title': 'Spanish'}]",4.0,[],$$$,+56224746605,+56 2 2474 6605,1020.6605033764375,-33.442485,-70.614792,Av. Manuel Montt 1599,,,Santiago,,CL,RM,"['Av. Manuel Montt 1599', 'RM Santiago', 'Chile']"
405,SDuIrO9ZR83DqgeFa40v3w,traviata-ristorante-santiago,Traviata Ristorante,https://s3-media2.fl.yelpcdn.com/bphoto/n6I3x2s6rqNXoMYwQ33t1g/o.jpg,False,https://www.yelp.com/biz/traviata-ristorante-santiago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,2,"[{'alias': 'italian', 'title': 'Italian'}]",5.0,[],,,,3465.7435064289266,-33.4189406800354,-70.6033880269837,Providencia 2550,Local 11,,Santiago,,CL,RM,"['Providencia 2550', 'Local 11', 'RM Santiago', 'Chile']"
406,FlNDhUgjucEbOg1GGfIsFg,espacio-gárgola-santiago,Espacio Gárgola,https://s3-media4.fl.yelpcdn.com/bphoto/Qxt9VDTMdpC3pQ9ErWUR2Q/o.jpg,False,https://www.yelp.com/biz/espacio-g%C3%A1rgola-santiago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,3,"[{'alias': 'galleries', 'title': 'Art Galleries'}, {'alias': 'cafes', 'title': 'Cafes'}]",4.5,[],$$,,,4778.432111082414,-33.4390934431183,-70.6768147746216,Maipú 357,,,Santiago,8320000,CL,RM,"['Maipú 357', 'RM 8320000 Santiago', 'Chile']"
407,HCdiAOo9Pq6dUppHW_AqWw,restaurant-rabito-santiago,Restaurant Rabito,,False,https://www.yelp.com/biz/restaurant-rabito-santiago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,1,"[{'alias': 'latin', 'title': 'Latin American'}]",5.0,[],,,,2582.323952903409,-33.4567989,-70.6488475,Coquimbo 1058,,,Santiago,,CL,RM,"['Coquimbo 1058', 'RM Santiago', 'Chile']"
408,3fuY5gqBurEyJQiIVSHnQw,restaurant-cevichazo-santiago,Restaurant Cevichazo,https://s3-media2.fl.yelpcdn.com/bphoto/sK4UGkRmekGIvNlvLjEBDg/o.jpg,False,https://www.yelp.com/biz/restaurant-cevichazo-santiago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,1,"[{'alias': 'peruvian', 'title': 'Peruvian'}]",4.0,[],$$$,+56227581233,+56 2 2758 1233,8633.904058907348,-33.4854346714325,-70.5469559177977,Avenida Tobalaba 12175,Local 121,,Santiago,,CL,RM,"['Avenida Tobalaba 12175', 'Local 121', 'RM Santiago', 'Chile']"
409,PaT_2_DGfJ1tbkdqySC2qA,café-intenzzo-santiago,Café Intenzzo,https://s3-media3.fl.yelpcdn.com/bphoto/HIVbYpXKckq61bZBunlzXQ/o.jpg,False,https://www.yelp.com/biz/caf%C3%A9-intenzzo-santiago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,8,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.5,[],$,+56226346005,+56 2 2634 6005,1336.8184600446082,-33.442941,-70.640003,Marcoleta 372,,,Santiago,8320000,CL,RM,"['Marcoleta 372', 'RM 8320000 Santiago', 'Chile']"
410,7BpTJlEvNghc2Mxd8p-ZSQ,dominó-santiago-8,Dominó,https://s3-media3.fl.yelpcdn.com/bphoto/My-cW7uP7CJJ3qvT493syw/o.jpg,False,https://www.yelp.com/biz/domin%C3%B3-santiago-8?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,8,"[{'alias': 'cafeteria', 'title': 'Cafeteria'}]",4.5,[],$$,+566004110600,+56 600 411 0600,2305.795494414719,-33.4428073178568,-70.6504600122571,Ahumada 146,,,Santiago,8320000,CL,RM,"['Ahumada 146', 'RM 8320000 Santiago', 'Chile']"
411,d_MSxvn1Io5R33IVY1HGOg,el-caramaño-santiago,El Caramaño,https://s3-media1.fl.yelpcdn.com/bphoto/VS7XRnkg_-b3WXXdVfBd0Q/o.jpg,False,https://www.yelp.com/biz/el-carama%C3%B1o-santiago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,6,"[{'alias': 'restaurants', 'title': 'Restaurants'}]",4.0,[],$$,+5627377043,+56 27377043,1840.2142825455362,-33.4311854636341,-70.6382444213946,Purisima 257,,,Santiago,,CL,RM,"['Purisima 257', 'RM Santiago', 'Chile']"
412,Wr0UV4c691fe4k7VsOLLjA,crudo-y-sin-censura-santiago-3,Crudo y Sin Censura,https://s3-media3.fl.yelpcdn.com/bphoto/wEy1QeVVj42im3AzzX33Xg/o.jpg,False,https://www.yelp.com/biz/crudo-y-sin-censura-santiago-3?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,3,"[{'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'brasseries', 'title': 'Brasseries'}]",4.5,[],$$,+56222352307,+56 2 2235 2307,2116.1128718181235,-33.4268341,-70.6157227,Av. Nueva Providencia 1681,,,Santiago,7500000,CL,RM,"['Av. Nueva Providencia 1681', 'RM 7500000 Santiago', 'Chile']"
413,S6w9soWVUwMDDkdLt-AlDg,ciros-las-condes,Ciro's,https://s3-media4.fl.yelpcdn.com/bphoto/vO1Lhu5-kahaxStiMdRVAg/o.jpg,False,https://www.yelp.com/biz/ciros-las-condes?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,1,"[{'alias': 'chilean', 'title': 'Chilean'}]",5.0,[],,+56227692222,+56 2 2769 2222,4094.254375476953,-33.414145,-70.599772,Isidora Goyenechea 2971,,,Las Condes,,CL,RM,"['Isidora Goyenechea 2971', 'RM Las Condes', 'Chile']"
414,bkpjPjMQ2ZrRYCGYBn0GTQ,fukai-santiago,Fukai,https://s3-media3.fl.yelpcdn.com/bphoto/Np5Y3zQpFHnDJwKNaNKDbg/o.jpg,False,https://www.yelp.com/biz/fukai-santiago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,2,"[{'alias': 'gastropubs', 'title': 'Gastropubs'}]",4.0,[],$$$,,,1423.335702028048,-33.4341459219459,-70.6354845965118,Patio Bellavista,,,Santiago,,CL,RM,"['Patio Bellavista', 'RM Santiago', 'Chile']"
415,FowYNkuuJRKxgX8G16eCtw,divertimento-chileno-provincia-de-santiago,Divertimento Chileno,https://s3-media4.fl.yelpcdn.com/bphoto/8HxkbkgmKyu3H03uxDavHw/o.jpg,False,https://www.yelp.com/biz/divertimento-chileno-provincia-de-santiago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,5,"[{'alias': 'brasseries', 'title': 'Brasseries'}]",3.5,[],$$,+56229754600,+56 2 2975 4600,3319.8711193837707,-33.4150588296511,-70.6167075315216,Avenida El Cerro,,,Provincia de Santiago,,CL,RM,"['Avenida El Cerro', 'RM Provincia de Santiago', 'Chile']"
416,1lsxeXjF7ow8bb9qNBoGsA,dans-coffee-santiago,Dans Coffee,https://s3-media1.fl.yelpcdn.com/bphoto/fR_1RGUy07Raxwhtgdy06g/o.jpg,False,https://www.yelp.com/biz/dans-coffee-santiago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,5,"[{'alias': 'coffeeroasteries', 'title': 'Coffee Roasteries'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.5,[],$$,+56232238478,+56 2 3223 8478,1804.6193392906,-33.42904,-70.61799,General del Canto 100,,,Santiago,7500000,CL,RM,"['General del Canto 100', 'RM 7500000 Santiago', 'Chile']"
417,pT5VHbWcfNxQlZYxzlUxUg,entre-cavas-y-ladrillos-santiago,Entre Cavas y Ladrillos,https://s3-media3.fl.yelpcdn.com/bphoto/u8m7Doo7zDwThf2DLm66rw/o.jpg,False,https://www.yelp.com/biz/entre-cavas-y-ladrillos-santiago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,3,"[{'alias': 'restaurants', 'title': 'Restaurants'}]",4.5,[],$$,+5624594938,+56 24594938,4817.69469674376,-33.4822771056783,-70.6499076089131,El Llano Subercaseaux 30 51,,,Santiago,,CL,RM,"['El Llano Subercaseaux 30 51', 'RM Santiago', 'Chile']"
418,654O4iPO7Zt3BOCs0PwuWQ,hattori-by-hanzo-santiago,Hattori By Hanzo,https://s3-media2.fl.yelpcdn.com/bphoto/84GKs_wMZq7i4IFerNCM2w/o.jpg,False,https://www.yelp.com/biz/hattori-by-hanzo-santiago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,2,"[{'alias': 'nikkei', 'title': 'Nikkei'}, {'alias': 'peruvian', 'title': 'Peruvian'}, {'alias': 'japanese', 'title': 'Japanese'}]",4.5,[],,+56232207169,+56 2 3220 7169,6349.518553200674,-33.406231,-70.574299,Alonso de Cordova 5320,Local 12,,Santiago,7560873,CL,RM,"['Alonso de Cordova 5320', 'Local 12', 'RM 7560873 Santiago', 'Chile']"
419,pA5mREfX_zGgKNTA6baPRg,pardo-café-santiago,Pardo Café,https://s3-media1.fl.yelpcdn.com/bphoto/gd8993Yz4GcBQ4JfTPwbBA/o.jpg,False,https://www.yelp.com/biz/pardo-caf%C3%A9-santiago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,2,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'cafes', 'title': 'Cafes'}]",5.0,[],$$,+56228854275,+56 2 2885 4275,1368.2052288112234,-33.4317236565813,-70.6241887807846,Providencia 903,,,Santiago,7500000,CL,RM,"['Providencia 903', 'RM 7500000 Santiago', 'Chile']"
420,9t3H65sqzt4l-9CxFsV-_Q,louisiana-santiago,Louisiana,https://s3-media1.fl.yelpcdn.com/bphoto/lLBOcCX8jJ_UBTHmL2mfPQ/o.jpg,False,https://www.yelp.com/biz/louisiana-santiago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,3,"[{'alias': 'restaurants', 'title': 'Restaurants'}]",3.5,[],,+5622428077,+56 22428077,3101.078430760403,-33.4200507473132,-70.6084598675331,General Holley 2308,,,Santiago,,CL,RM,"['General Holley 2308', 'RM Santiago', 'Chile']"
421,7PLZuFl_VQeGCKXpiHLxgw,pizzería-italia-santiago,Pizzería Italia,https://s3-media4.fl.yelpcdn.com/bphoto/39GWJCfwI0H_7pQ6By3MCg/o.jpg,False,https://www.yelp.com/biz/pizzer%C3%ADa-italia-santiago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,3,"[{'alias': 'pizza', 'title': 'Pizza'}]",4.5,[],$$,+56227007893,+56 2 2700 7893,1150.3028615996443,-33.437529,-70.6159447,Manuel Montt 1046,,,Santiago,7500000,CL,RM,"['Manuel Montt 1046', 'RM 7500000 Santiago', 'Chile']"
422,JSlBfkIhRt_pE8QRSihJWg,tambo-santiago-3,Tambo,https://s3-media2.fl.yelpcdn.com/bphoto/gshzFWjax0pCrIKWhag63w/o.jpg,False,https://www.yelp.com/biz/tambo-santiago-3?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,8,"[{'alias': 'peruvian', 'title': 'Peruvian'}]",3.5,[],$$$,+56227353519,+56 2 2735 3519,1400.3232173175907,-33.434086,-70.635003,Constitución 36,,,Santiago,7500000,CL,RM,"['Constitución 36', 'RM 7500000 Santiago', 'Chile']"
423,dPS8ZlvHrrD3bw_aQ87qGQ,restaurant-nueva-china-santiago-2,Restaurant Nueva China,https://s3-media1.fl.yelpcdn.com/bphoto/bMIXKIZDKrJekji_m62B7g/o.jpg,False,https://www.yelp.com/biz/restaurant-nueva-china-santiago-2?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,1,"[{'alias': 'chinese', 'title': 'Chinese'}]",5.0,[],$$,+5627321298,+56 27321298,5192.888083468224,-33.4075989,-70.6607498950262,Avenida Independencia 2054,,,Santiago,,CL,RM,"['Avenida Independencia 2054', 'RM Santiago', 'Chile']"
424,EC-Wm0Og5KMFmC1JqVvOZw,del-beto-restaurant-santiago-3,Del Beto Restaurant,https://s3-media1.fl.yelpcdn.com/bphoto/6LrRaOkLcFDmH6DZILg9FA/o.jpg,False,https://www.yelp.com/biz/del-beto-restaurant-santiago-3?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,2,"[{'alias': 'chilean', 'title': 'Chilean'}]",4.5,[],$$$,+56222185474,+56 2 2218 5474,6676.599526093227,-33.3965403583916,-70.5815300779099,Av. Vitacura 5321,,,Santiago,7630000,CL,RM,"['Av. Vitacura 5321', 'RM 7630000 Santiago', 'Chile']"
425,WTo68ou_ZGk-3JF-_IcTgQ,donde-guido-santiago-4,Donde Guido,https://s3-media3.fl.yelpcdn.com/bphoto/Ewn_8BOYQ5e17HlDTZ__CQ/o.jpg,False,https://www.yelp.com/biz/donde-guido-santiago-4?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,4,"[{'alias': 'peruvian', 'title': 'Peruvian'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.0,[],$$$,+56226385932,+56 2 2638 5932,1886.1517365418729,-33.437755,-70.644563,Merced 519,,,Santiago,8320000,CL,RM,"['Merced 519', 'RM 8320000 Santiago', 'Chile']"
426,0E68HGhnDRGZcWLXtw6BNA,la-fuente-oficial-santiago,La fuente oficial,https://s3-media1.fl.yelpcdn.com/bphoto/0QUt3Wet8UhzGOwtcELz6g/o.jpg,False,https://www.yelp.com/biz/la-fuente-oficial-santiago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,2,"[{'alias': 'brasseries', 'title': 'Brasseries'}]",4.0,[],$$,+56226879646,+56 2 2687 9646,2564.155035928522,-33.4469376,-70.653054,Paseo Bulnes 72,,,Santiago,,CL,RM,"['Paseo Bulnes 72', 'RM Santiago', 'Chile']"
427,iqbiXmQsoSIi_bTwzWbThw,asia-limeña-ñuñoa,Asia Limeña,https://s3-media1.fl.yelpcdn.com/bphoto/RBn05wBuRr4HksWioVqGRA/o.jpg,False,https://www.yelp.com/biz/asia-lime%C3%B1a-%C3%B1u%C3%B1oa?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,3,"[{'alias': 'peruvian', 'title': 'Peruvian'}]",4.0,[],$$$,+56227105054,+56 2 2710 5054,1447.0124732275265,-33.4514276171434,-70.6128685176373,Av. Manuel Montt 2600,,,Ñuñoa,,CL,RM,"['Av. Manuel Montt 2600', 'RM Ñuñoa', 'Chile']"
428,aEKn8dnlJ1VRsnpFAucmVg,lai-thai-santiago-4,Lai Thai,https://s3-media1.fl.yelpcdn.com/bphoto/QEyx2_pe5LvkaO-ZFQ_Iyw/o.jpg,False,https://www.yelp.com/biz/lai-thai-santiago-4?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,2,"[{'alias': 'thai', 'title': 'Thai'}]",4.5,[],$$,+56977592165,+56 9 7759 2165,4907.895125917559,-33.4318411172551,-70.5747909497951,Av. Ossa 2294,,,Santiago,7850000,CL,RM,"['Av. Ossa 2294', 'RM 7850000 Santiago', 'Chile']"
429,XgSSMUJmgiQrNcHQXM-Zcw,food-rockers-santiago,Food Rockers,https://s3-media3.fl.yelpcdn.com/bphoto/dG1bmQKk_RWHTCWei_GQpA/o.jpg,False,https://www.yelp.com/biz/food-rockers-santiago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,2,"[{'alias': 'brasseries', 'title': 'Brasseries'}]",5.0,[],,,,2227.3345272540814,-33.4434884201028,-70.6496465516205,Alameda Bernardo O´higgins 949,,,Santiago,8330066,CL,RM,"['Alameda Bernardo O´higgins 949', 'RM 8330066 Santiago', 'Chile']"
430,cZpUQ6r60xnu7qduL88X0g,nuria-santiago-5,Nuria,,False,https://www.yelp.com/biz/nuria-santiago-5?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,2,"[{'alias': 'chilean', 'title': 'Chilean'}]",4.5,[],,+5626610657,+56 26610657,2377.4193573008474,-33.438679,-70.650474,Portal Fernández Concha 964,,,Santiago,,CL,RM,"['Portal Fernández Concha 964', 'RM Santiago', 'Chile']"
431,rIG7VKzcEq-o4NvcqMrIRQ,le-pain-quotidien-santiago,Le Pain Quotidien,https://s3-media1.fl.yelpcdn.com/bphoto/X6ln1cRRoHIcX4_jXfqcSQ/o.jpg,False,https://www.yelp.com/biz/le-pain-quotidien-santiago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,2,"[{'alias': 'chilean', 'title': 'Chilean'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",4.0,[],,,,4220.640555432443,-33.4146524735524,-70.5967569906043,Isidora Goyenechea 3275,,,Santiago,,CL,RM,"['Isidora Goyenechea 3275', 'RM Santiago', 'Chile']"
432,RM5tK1_y5HB13Vg5k_QuEA,chilenazo-santiago-4,Chilenazo,https://s3-media4.fl.yelpcdn.com/bphoto/wKwTRuWStpP3oGMPZReKNA/o.jpg,False,https://www.yelp.com/biz/chilenazo-santiago-4?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,7,"[{'alias': 'bbq', 'title': 'Barbeque'}]",4.5,[],$$$,+56222919509,+56 2 2291 9509,10731.119879974493,-33.5365081492817,-70.5928106510849,Avda. Vicuña Mackena Poniente 8855,,,Santiago,8260934,CL,RM,"['Avda. Vicuña Mackena Poniente 8855', 'RM 8260934 Santiago', 'Chile']"
